playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475791,2024,Taylor Hall,CAR,L,5on4,57,4207.0,98.0,22.69,0.81,0.88,0.82,0.88,0.79,0.87,290.0,11.66,1.35,1.03,2.75,0.43,6.28,4.17,1.24,1.35,1.24,2.0,0.0,9.0,7.0,5.0,21.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,7.0,8.0,15.0,0.0,0.0,10.0,3.0,1.0,5.0,11.0,4.0,1.0,0.31,0.54,0.49,0.0,1.0,0.0,21.0,16.0,16.0,0.0,0.28,1.02,0.69,0.94,0.94,0.91,98.0,23.0,1.0,8.0,66.0,17.0,7.0,14.0,60.0,10.0,0.0,8497.0,0.0,0.0,0.0,0.0,50.38,5.29,4.93,5.29,4.93,48.0,21.0,24.0,93.0,4.0,7.0,1.0,51.0,13.0,5.0,1.39,1.56,2.34,0.0,2.0,2.0,93.0,69.0,69.0,1.14,1.73,1.73,4.7,4.7,4.46,13.99,1.27,1.26,1.27,1.26,15.0,3.0,2.0,20.0,3.0,1.0,1.0,14.0,2.0,2.0,0.43,0.22,0.62,1.0,0.0,2.0,20.0,18.0,18.0,0.14,0.32,0.32,1.09,1.09,1.09,13.82,1.85,216.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0
8478047,2024,Michael Bunting,PIT,L,other,58,1256.0,23.0,15.38,0.22,0.45,0.55,0.4,0.55,0.43,151.0,5.55,0.92,0.55,1.44,0.37,3.34,1.37,0.91,0.92,0.91,1.0,1.0,3.0,5.0,2.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.19,0.0,0.73,0.0,0.0,0.0,10.0,8.0,8.0,0.0,0.17,0.0,0.0,1.09,1.09,1.06,23.0,8.0,0.0,0.0,15.0,4.0,3.0,12.0,4.0,0.0,0.0,1977.0,0.0,0.0,0.0,2.0,19.92,2.83,2.65,2.83,2.65,11.0,17.0,18.0,46.0,3.0,0.0,0.0,19.0,7.0,2.0,0.69,0.77,1.36,1.0,1.0,1.0,46.0,28.0,28.0,0.59,0.0,0.0,3.43,3.43,3.18,14.53,9.8,9.19,9.8,9.19,13.0,10.0,15.0,38.0,10.0,0.0,0.0,7.0,0.0,16.0,0.26,0.0,9.54,0.0,0.0,10.0,38.0,23.0,23.0,0.17,0.0,0.0,9.97,9.97,9.35,5.61,6.92,42.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
8478047,2024,Michael Bunting,PIT,L,all,58,53060.0,1118.0,31.74,0.55,0.47,0.57,0.48,0.57,0.47,346.0,129.37,17.27,9.87,28.56,4.64,67.49,45.18,16.46,17.2,16.39,9.0,6.0,110.0,63.0,58.0,231.0,29.0,14.0,16.0,2.0,29.0,0.0,54.0,60.0,96.0,159.0,17.0,38.0,5.0,59.0,10.0,38.0,104.0,48.0,21.0,3.24,6.19,7.84,2.0,6.0,6.0,230.6,173.0,172.48,9.0,2.27,3.39,5.03,14.51,14.49,14.25,1118.0,184.0,59.0,159.0,716.0,182.0,163.0,159.0,614.0,5.0,6.0,158813.0,38.0,38.0,19.0,13.0,535.33,53.81,51.27,53.99,51.43,452.0,278.0,307.0,1037.0,49.0,68.0,5.0,522.0,146.0,62.0,14.44,18.51,20.86,14.0,19.0,16.0,1036.89,730.0,730.22,9.02,13.09,13.09,49.75,49.98,48.45,397.3,43.81,41.71,44.43,42.23,390.0,162.0,217.0,769.0,46.0,48.0,3.0,398.0,102.0,52.0,11.22,13.28,19.3,14.0,17.0,15.0,777.31,552.0,559.0,5.33,7.91,7.91,41.24,41.69,40.66,129.15,144.99,2529.0,2777.0,0.0,0.0,0.0,0.0,0.0,0.0
8478047,2024,Michael Bunting,PIT,L,5on5,58,44124.0,979.0,31.74,0.52,0.5,0.53,0.5,0.52,0.5,343.0,92.16,11.0,6.41,21.25,3.3,46.98,35.06,10.48,10.93,10.41,6.0,2.0,78.0,46.0,43.0,167.0,13.0,5.0,12.0,0.0,23.0,0.0,35.0,49.0,73.0,119.0,17.0,38.0,2.0,58.0,8.0,33.0,76.0,35.0,13.0,2.43,4.62,3.95,2.0,3.0,0.0,166.6,124.0,123.48,9.0,1.35,2.63,3.59,8.76,8.74,8.65,979.0,117.0,56.0,154.0,652.0,158.0,151.0,122.0,548.0,2.0,4.0,129980.0,38.0,38.0,19.0,11.0,382.74,34.24,32.94,34.41,33.11,322.0,204.0,235.0,761.0,26.0,46.0,3.0,388.0,102.0,36.0,10.59,13.3,10.34,10.0,14.0,2.0,760.89,526.0,526.22,5.24,9.41,9.41,30.07,30.3,29.84,356.88,31.77,30.3,32.39,30.81,347.0,143.0,198.0,688.0,34.0,46.0,3.0,360.0,97.0,33.0,10.15,12.62,9.01,12.0,17.0,5.0,696.31,490.0,497.0,4.78,7.89,7.89,28.67,29.11,28.73,92.79,91.54,2128.0,2093.0,0.64,1.47,14.0,36.0,11.0,25.0
8478047,2024,Michael Bunting,PIT,L,4on5,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478047,2024,Michael Bunting,PIT,L,5on4,58,7680.0,116.0,28.44,0.88,0.89,0.84,0.83,0.82,0.79,230.0,31.67,5.35,2.91,5.86,0.96,17.18,8.75,5.07,5.35,5.07,2.0,3.0,29.0,12.0,13.0,54.0,14.0,9.0,4.0,2.0,5.0,0.0,12.0,11.0,20.0,32.0,0.0,0.0,3.0,1.0,2.0,5.0,21.0,13.0,7.0,0.63,1.56,3.16,0.0,3.0,6.0,54.0,41.0,41.0,0.0,0.75,0.76,1.45,4.66,4.66,4.56,116.0,59.0,3.0,5.0,49.0,20.0,9.0,25.0,62.0,3.0,0.0,8309.0,0.0,0.0,0.0,0.0,132.66,16.75,15.68,16.75,15.68,119.0,57.0,54.0,230.0,20.0,22.0,2.0,115.0,37.0,24.0,3.15,4.44,9.15,3.0,4.0,13.0,230.0,176.0,176.0,3.19,3.68,3.68,16.25,16.25,15.43,25.9,2.24,2.23,2.24,2.23,30.0,9.0,4.0,43.0,2.0,2.0,0.0,31.0,5.0,3.0,0.81,0.67,0.76,2.0,0.0,0.0,43.0,39.0,39.0,0.38,0.02,0.02,2.6,2.6,2.59,18.97,2.43,231.0,48.0,0.0,0.01,0.0,1.0,0.0,1.0
8478975,2024,Mason Marchment,DAL,L,other,42,1140.0,21.0,21.2,0.49,0.5,0.63,0.48,0.61,0.43,189.0,2.73,1.41,0.15,0.25,0.08,1.33,0.77,1.4,1.41,1.4,2.0,0.0,3.0,1.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.04,0.0,1.37,0.0,0.0,2.0,6.0,4.0,4.0,0.0,0.06,0.0,0.0,1.46,1.46,1.45,21.0,8.0,0.0,0.0,13.0,1.0,5.0,5.0,10.0,0.0,0.0,4110.0,0.0,0.0,0.0,0.0,14.36,5.38,4.99,5.38,4.99,15.0,5.0,10.0,30.0,8.0,1.0,1.0,8.0,3.0,9.0,0.27,0.38,4.72,2.0,0.0,6.0,30.0,20.0,20.0,0.3,0.66,0.66,5.02,5.02,4.93,9.67,5.54,5.32,5.54,5.32,6.0,7.0,5.0,18.0,4.0,0.0,0.0,3.0,1.0,9.0,0.13,0.18,5.22,0.0,0.0,4.0,18.0,13.0,13.0,0.15,0.0,0.0,5.69,5.69,5.46,8.67,8.6,79.0,86.0,0.06,0.0,1.0,0.0,1.0,0.0
8478975,2024,Mason Marchment,DAL,L,all,42,39055.0,810.0,34.03,0.6,0.51,0.59,0.5,0.58,0.49,240.0,107.47,13.75,8.05,23.81,3.62,55.87,39.91,13.52,13.91,13.68,13.0,3.0,95.0,50.0,39.0,184.0,31.0,15.0,10.0,0.0,18.0,1.0,50.0,51.0,80.0,130.0,18.0,39.0,5.0,49.0,15.0,40.0,84.0,44.0,17.0,2.82,5.44,5.48,7.0,2.0,6.0,187.65,145.0,146.84,16.0,1.84,1.7,2.24,13.35,13.54,13.4,810.0,142.0,68.0,121.0,479.0,152.0,110.0,128.0,420.0,5.0,10.0,112931.0,39.0,27.0,12.0,10.0,414.44,45.77,44.06,46.1,44.4,381.0,189.0,211.0,781.0,48.0,43.0,2.0,388.0,130.0,52.0,11.9,16.01,17.86,19.0,9.0,20.0,790.06,570.0,576.27,6.58,8.09,8.09,44.25,44.61,43.62,299.47,30.36,29.38,30.04,29.09,273.0,133.0,132.0,538.0,27.0,28.0,4.0,300.0,73.0,33.0,9.11,8.9,12.34,12.0,7.0,8.0,531.37,406.0,401.4,3.86,6.01,6.01,28.21,28.02,27.58,98.81,93.94,1853.0,1857.0,0.0,0.0,0.0,0.0,0.0,0.0
8478975,2024,Mason Marchment,DAL,L,5on5,42,32902.0,684.0,34.03,0.56,0.5,0.54,0.5,0.53,0.49,168.0,78.93,9.25,5.22,17.94,2.58,40.84,30.18,9.13,9.41,9.29,8.0,1.0,72.0,34.0,30.0,136.0,20.0,11.0,7.0,0.0,16.0,0.0,33.0,39.0,61.0,95.0,16.0,35.0,4.0,46.0,14.0,36.0,61.0,36.0,9.0,2.14,4.51,2.6,6.0,2.0,3.0,139.64,106.0,107.84,14.0,1.1,1.38,1.46,8.89,9.07,8.99,684.0,95.0,66.0,115.0,408.0,133.0,100.0,102.0,349.0,4.0,7.0,88908.0,35.0,27.0,12.0,10.0,309.45,29.31,28.51,29.65,28.85,289.0,135.0,162.0,586.0,29.0,33.0,1.0,298.0,96.0,30.0,9.33,11.94,8.03,16.0,6.0,7.0,595.06,424.0,430.27,4.18,6.33,6.33,27.15,27.53,27.08,277.28,23.14,22.39,22.83,22.09,253.0,124.0,126.0,503.0,21.0,28.0,4.0,289.0,66.0,22.0,8.81,7.99,6.33,11.0,6.0,4.0,496.37,377.0,372.4,3.56,6.01,6.01,20.69,20.5,20.29,64.0,63.9,1434.0,1436.0,0.52,2.31,13.0,44.0,13.0,33.0
8478975,2024,Mason Marchment,DAL,L,4on5,42,18.0,2.0,3.27,0.18,0.16,0.67,0.2,0.67,0.24,25.0,0.85,0.01,0.01,0.06,0.03,0.23,0.67,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1164.0,0.0,0.0,0.0,0.0,1.6,0.11,0.11,0.11,0.11,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.12,0.12,0.12,0.82,0.52,0.52,0.52,0.52,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.53,0.53,0.53,0.42,2.18,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8478975,2024,Mason Marchment,DAL,L,5on4,42,4995.0,103.0,31.85,0.91,0.91,0.92,0.9,0.9,0.86,220.0,24.95,3.09,2.68,5.55,0.93,13.46,8.29,2.99,3.09,2.99,3.0,2.0,20.0,14.0,7.0,41.0,7.0,2.0,3.0,0.0,2.0,1.0,16.0,10.0,18.0,32.0,2.0,4.0,1.0,0.0,1.0,4.0,21.0,8.0,5.0,0.64,0.93,1.51,1.0,0.0,1.0,41.0,34.0,34.0,2.0,0.69,0.32,0.78,2.99,2.99,2.95,103.0,39.0,2.0,6.0,56.0,18.0,5.0,21.0,59.0,1.0,0.0,7388.0,4.0,0.0,0.0,0.0,88.24,10.91,10.38,10.91,10.38,75.0,48.0,39.0,162.0,11.0,9.0,0.0,80.0,30.0,13.0,2.23,3.58,5.1,1.0,3.0,7.0,162.0,123.0,123.0,2.08,1.1,1.1,11.88,11.88,11.42,10.81,1.06,1.06,1.06,1.06,14.0,0.0,0.0,14.0,2.0,0.0,0.0,8.0,5.0,1.0,0.17,0.63,0.27,1.0,1.0,0.0,14.0,14.0,14.0,0.13,0.0,0.0,1.19,1.19,1.19,18.14,1.79,252.0,29.0,0.0,0.05,0.0,1.0,0.0,1.0
8477244,2024,Chad Ruhwedel,NYR,D,other,5,28.0,1.0,-0.8,0.94,0.73,0.5,0.33,0.5,0.36,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.94,0.24,0.24,0.24,0.24,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.0,0.0,1.0,1.0,1.0,1.0,0.03,0.0,0.0,0.27,0.27,0.27,0.69,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,2.47,0.92,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8477244,2024,Chad Ruhwedel,NYR,D,all,5,4231.0,101.0,0.22,0.27,0.44,0.36,0.49,0.34,0.47,28.0,2.86,0.07,0.15,1.26,0.1,1.48,0.95,0.07,0.07,0.07,1.0,0.0,1.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,1.0,4.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,6.53,4.0,3.79,2.0,0.03,0.0,0.0,0.1,0.1,0.1,101.0,5.0,12.0,13.0,71.0,18.0,16.0,10.0,57.0,0.0,0.0,13769.0,0.0,0.0,0.0,5.0,27.41,2.04,2.02,2.1,2.08,25.0,12.0,16.0,53.0,4.0,0.0,0.0,27.0,9.0,1.0,0.72,1.08,0.24,1.0,2.0,1.0,52.57,37.0,37.41,0.35,0.0,0.0,2.38,2.45,2.43,52.33,5.55,5.34,5.48,5.26,47.0,25.0,21.0,93.0,3.0,3.0,0.0,51.0,15.0,6.0,1.73,1.54,2.28,1.0,1.0,1.0,91.19,72.0,70.83,0.84,1.0,1.0,5.4,5.3,5.21,12.81,16.35,228.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0
8477244,2024,Chad Ruhwedel,NYR,D,5on5,5,3541.0,85.0,0.22,0.3,0.46,0.42,0.49,0.4,0.48,28.0,2.86,0.07,0.15,1.26,0.1,1.48,0.95,0.07,0.07,0.07,1.0,0.0,1.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,6.53,4.0,3.79,2.0,0.03,0.0,0.0,0.1,0.1,0.1,85.0,4.0,9.0,13.0,59.0,17.0,13.0,9.0,46.0,0.0,0.0,10328.0,0.0,0.0,0.0,4.0,24.96,1.56,1.54,1.62,1.59,22.0,12.0,16.0,50.0,3.0,0.0,0.0,27.0,7.0,0.0,0.72,0.83,0.0,1.0,2.0,0.0,49.57,34.0,34.41,0.29,0.0,0.0,1.85,1.92,1.89,37.69,3.56,3.39,3.48,3.32,37.0,14.0,18.0,69.0,2.0,3.0,0.0,37.0,9.0,5.0,1.17,0.91,1.48,1.0,1.0,0.0,67.19,51.0,49.83,0.56,1.0,1.0,3.12,3.03,3.0,8.2,9.47,167.0,174.0,0.04,0.0,3.0,2.0,1.0,1.0
8477244,2024,Chad Ruhwedel,NYR,D,4on5,5,662.0,15.0,0.22,0.11,0.07,0.08,0.14,0.09,0.17,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,0.0,11.0,1.0,3.0,1.0,10.0,0.0,0.0,1637.0,0.0,0.0,0.0,0.0,1.51,0.24,0.24,0.24,0.24,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.27,0.27,0.27,13.95,1.98,1.93,1.98,1.93,10.0,10.0,3.0,23.0,1.0,0.0,0.0,13.0,6.0,1.0,0.54,0.63,0.81,0.0,0.0,1.0,23.0,20.0,20.0,0.27,0.0,0.0,2.25,2.25,2.19,0.29,3.89,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
8477244,2024,Chad Ruhwedel,NYR,D,5on4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478970,2024,Jalen Chatfield,CAR,D,other,61,1658.0,26.0,22.85,0.73,0.49,0.44,0.57,0.54,0.58,155.0,2.41,0.63,0.16,0.34,0.08,1.36,0.43,0.54,0.63,0.54,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.2,0.43,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.05,0.43,0.43,0.25,0.25,0.19,26.0,0.0,6.0,3.0,17.0,2.0,7.0,3.0,14.0,0.0,0.0,4656.0,0.0,0.0,0.0,4.0,20.8,7.11,7.01,7.11,7.01,20.0,8.0,7.0,35.0,7.0,1.0,0.0,11.0,8.0,9.0,0.48,0.94,5.69,0.0,1.0,6.0,35.0,28.0,28.0,0.34,0.43,0.43,7.02,7.02,6.95,17.92,2.57,2.46,2.57,2.46,17.0,7.0,20.0,44.0,0.0,2.0,0.0,13.0,7.0,4.0,0.52,0.72,1.34,0.0,0.0,0.0,44.0,24.0,24.0,0.43,0.64,0.64,2.35,2.35,2.26,13.51,14.29,138.0,103.0,0.01,0.0,1.0,0.0,1.0,0.0
8478970,2024,Jalen Chatfield,CAR,D,all,61,69120.0,1446.0,35.5,0.51,0.58,0.55,0.6,0.54,0.6,240.0,107.33,3.78,5.33,31.54,3.65,63.93,45.78,3.63,3.81,3.65,2.0,6.0,88.0,66.0,82.0,236.0,13.0,5.0,11.0,0.0,27.0,0.0,54.0,57.0,83.0,149.0,13.0,26.0,0.0,53.0,22.0,59.0,147.0,6.0,1.0,2.67,0.68,0.43,3.0,2.0,0.0,238.83,154.0,155.92,36.0,1.08,2.09,0.77,4.1,4.13,3.99,1446.0,139.0,163.0,257.0,887.0,231.0,177.0,208.0,830.0,0.0,0.0,152000.0,26.0,14.0,7.0,49.0,643.76,60.06,57.88,60.51,58.28,567.0,321.0,333.0,1221.0,58.0,69.0,5.0,645.0,183.0,60.0,17.21,22.6,20.25,19.0,25.0,14.0,1233.37,888.0,895.86,8.56,12.64,12.64,55.97,56.38,55.53,553.5,56.88,54.18,56.9,54.18,522.0,229.0,235.0,986.0,48.0,69.0,6.0,517.0,161.0,73.0,14.43,19.81,22.63,18.0,16.0,14.0,982.51,751.0,750.09,8.81,14.92,14.92,50.77,50.73,49.81,162.09,119.4,3091.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0
